,Order ID,Order Date,Customer Name,City,Country,Region,Segment,Ship Date,Ship Mode,State,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category,Order Shipment TimeFrame,Shipping options,Year,Month,Month-Year,day
108,AZ-2012-1100963,2012-04-09,Ewan Walton,Vienna,Austria,Central,Consumer,2012-04-09,Immediate,Vienna,"Hon Round Labels, Adjustable",0.0,9.0,3.0,2,Office Supplies,Labels,0,Next Day Shipping,2012,Apr,04/2012,0
109,AZ-2012-982062,2012-09-28,Leah Derham,Vienna,Austria,Central,Consumer,2012-02-10,Economy Plus,Vienna,"SanDisk Memo Slips, Premium",0.0,68.0,26.0,4,Office Supplies,Paper,4,Standard Shipping,2012,Sep,09/2012,4
110,AZ-2012-982062,2012-09-28,Leah Derham,Vienna,Austria,Central,Consumer,2012-02-10,Economy Plus,Vienna,"Smead Shelving, Blue",0.0,98.0,29.0,2,Office Supplies,Storage,4,Standard Shipping,2012,Sep,09/2012,4
111,AZ-2012-3601642,2012-09-29,Rebecca Cook,Vienna,Austria,Central,Corporate,2012-04-10,Economy Plus,Vienna,"Boston Pencil Sharpener, Easy-Erase",0.0,181.0,29.0,6,Office Supplies,Art,5,Standard Shipping,2012,Sep,09/2012,5
112,AZ-2012-3601642,2012-09-29,Rebecca Cook,Vienna,Austria,Central,Corporate,2012-04-10,Economy Plus,Vienna,"Elite Scissors, High Speed",0.0,90.0,43.0,4,Office Supplies,Supplies,5,Standard Shipping,2012,Sep,09/2012,5
113,AZ-2012-9763714,2012-10-17,Audrey Emanuel,Innsbruck,Austria,Central,Consumer,2012-10-21,Economy,Tyrol,"Dania Classic Bookcase, Traditional",0.0,822.0,353.0,2,Furniture,Bookcases,4,Standard Shipping,2012,Oct,10/2012,2
114,AZ-2012-331125,2012-07-11,Amber Adams,Vienna,Austria,Central,Corporate,2012-09-11,Economy Plus,Vienna,"Kraft Peel and Seal, Security-Tint",0.0,69.0,11.0,3,Office Supplies,Envelopes,2,Priority Shipping,2012,Jul,07/2012,2
115,AZ-2012-4857966,2012-07-11,Freddie Kaur,Graz,Austria,Central,Consumer,2012-11-11,Economy,Styria,"Avery Binder Covers, Durable",0.0,126.0,16.0,10,Office Supplies,Binders,4,Standard Shipping,2012,Jul,07/2012,2
116,AZ-2012-6999743,2012-03-12,Scott Higgins,Vienna,Austria,Central,Home Office,2012-08-12,Economy,Vienna,"Logitech Router, Bluetooth",0.0,1237.0,99.0,5,Technology,Accessories,5,Standard Shipping,2012,Mar,03/2012,0
117,AZ-2013-273412,2013-01-14,Zachary Warner,Vienna,Austria,Central,Consumer,2013-01-14,Immediate,Vienna,"KitchenAid Blender, Black",0.0,388.0,147.0,4,Office Supplies,Appliances,0,Next Day Shipping,2013,Jan,01/2013,0
118,AZ-2013-273412,2013-01-14,Zachary Warner,Vienna,Austria,Central,Consumer,2013-01-14,Immediate,Vienna,"Wilson Jones Hole Reinforcements, Clear",0.0,4.0,0.0,1,Office Supplies,Binders,0,Next Day Shipping,2013,Jan,01/2013,0
119,AZ-2013-273412,2013-01-14,Zachary Warner,Vienna,Austria,Central,Consumer,2013-01-14,Immediate,Vienna,"Memorex Flash Drive, USB",0.0,89.0,8.0,3,Technology,Accessories,0,Next Day Shipping,2013,Jan,01/2013,0
120,AZ-2013-1380868,2013-01-16,Chloe O'Dea,Vienna,Austria,Central,Consumer,2013-01-20,Economy,Vienna,"Sanford Pencil Sharpener, Easy-Erase",0.0,135.0,68.0,5,Office Supplies,Art,4,Standard Shipping,2013,Jan,01/2013,2
121,AZ-2013-7980610,2013-01-18,Brodie Hart,Salzburg,Austria,Central,Home Office,2013-01-22,Economy,Salzburg,"Motorola Audio Dock, with Caller ID",0.0,520.0,203.0,3,Technology,Phones,4,Standard Shipping,2013,Jan,01/2013,4
122,AZ-2013-469953,2013-01-18,Angus De Groot,Vienna,Austria,Central,Corporate,2013-01-21,Priority,Vienna,"Rubbermaid Photo Frame, Durable",0.0,146.0,7.0,3,Furniture,Furnishings,3,Priority Shipping,2013,Jan,01/2013,4
123,AZ-2013-6752610,2013-01-28,Riley Howells,Vienna,Austria,Central,Consumer,2013-03-02,Economy,Vienna,"Stanley Pens, Fluorescent",0.0,45.0,4.0,4,Office Supplies,Art,6,Standard Shipping,2013,Jan,01/2013,0
124,AZ-2013-4695676,2013-01-30,Paige Hopley,Vienna,Austria,Central,Consumer,2013-05-02,Economy,Vienna,"Cardinal Binding Machine, Clear",0.0,197.0,79.0,4,Office Supplies,Binders,6,Standard Shipping,2013,Jan,01/2013,2
125,AZ-2013-4695676,2013-01-30,Paige Hopley,Vienna,Austria,Central,Consumer,2013-05-02,Economy,Vienna,"Elite Scissors, Serrated",0.0,77.0,5.0,4,Office Supplies,Supplies,6,Standard Shipping,2013,Jan,01/2013,2
126,AZ-2013-8073030,2013-05-02,Edward Davidson,Linz,Austria,Central,Home Office,2013-09-02,Economy,Upper Austria,"Ibico Index Tab, Clear",0.0,45.0,8.0,5,Office Supplies,Binders,4,Standard Shipping,2013,May,05/2013,3
127,AZ-2013-4378960,2013-11-02,Nathan Iqbal,Villach,Austria,Central,Consumer,2013-02-16,Economy,Carinthia,"BIC Highlighters, Easy-Erase",0.0,19.0,4.0,1,Office Supplies,Art,5,Standard Shipping,2013,Nov,11/2013,5
128,AZ-2013-4467970,2013-02-13,Niki Peirce,Vienna,Austria,Central,Consumer,2013-02-19,Economy,Vienna,"Wilson Jones Binding Machine, Clear",0.0,339.0,102.0,7,Office Supplies,Binders,6,Standard Shipping,2013,Feb,02/2013,2
129,AZ-2013-3893107,2013-03-03,Jose Gambino,Vienna,Austria,Central,Corporate,2013-07-03,Economy Plus,Vienna,"Avery Binder Covers, Clear",0.0,21.0,5.0,2,Office Supplies,Binders,4,Standard Shipping,2013,Mar,03/2013,6
130,AZ-2013-3893107,2013-03-03,Jose Gambino,Vienna,Austria,Central,Corporate,2013-07-03,Economy Plus,Vienna,"Belkin Flash Drive, Programmable",0.0,130.0,13.0,3,Technology,Accessories,4,Standard Shipping,2013,Mar,03/2013,6
131,AZ-2013-6397384,2013-08-03,Andy Henderson,Vienna,Austria,Central,Home Office,2013-08-03,Immediate,Vienna,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",0.0,23.0,4.0,2,Office Supplies,Labels,0,Next Day Shipping,2013,Aug,08/2013,5
132,AZ-2013-1201319,2013-11-03,Nicholas Watkins,Vienna,Austria,Central,Consumer,2013-03-16,Economy,Vienna,"Stanley Sketch Pad, Blue",0.0,133.0,44.0,3,Office Supplies,Art,5,Standard Shipping,2013,Nov,11/2013,6
133,AZ-2013-1201319,2013-11-03,Nicholas Watkins,Vienna,Austria,Central,Consumer,2013-03-16,Economy,Vienna,"Acco 3-Hole Punch, Clear",0.0,296.0,50.0,10,Office Supplies,Binders,5,Standard Shipping,2013,Nov,11/2013,6
134,AZ-2013-1201319,2013-11-03,Nicholas Watkins,Vienna,Austria,Central,Consumer,2013-03-16,Economy,Vienna,"Cisco Signal Booster, Cordless",0.0,464.0,28.0,3,Technology,Phones,5,Standard Shipping,2013,Nov,11/2013,6
135,AZ-2013-3020198,2013-03-13,Madeleine Nixon,Vienna,Austria,Central,Home Office,2013-03-17,Economy,Vienna,"Hamilton Beach Coffee Grinder, Black",0.0,126.0,3.0,3,Office Supplies,Appliances,4,Standard Shipping,2013,Mar,03/2013,2
136,AZ-2013-3020198,2013-03-13,Madeleine Nixon,Vienna,Austria,Central,Home Office,2013-03-17,Economy,Vienna,"Eldon Box, Single Width",0.0,72.0,21.0,7,Office Supplies,Storage,4,Standard Shipping,2013,Mar,03/2013,2
137,AZ-2013-1032687,2013-03-30,Rory Jess,Vienna,Austria,Central,Home Office,2013-01-04,Priority,Vienna,"Smead Legal Exhibit Labels, Adjustable",0.0,54.0,8.0,6,Office Supplies,Labels,2,Priority Shipping,2013,Mar,03/2013,5
138,AZ-2013-7283471,2013-02-04,Ali Mander-Jones,Salzburg,Austria,Central,Home Office,2013-07-04,Economy,Salzburg,"BIC Canvas, Blue",0.0,107.0,9.0,2,Office Supplies,Art,5,Standard Shipping,2013,Feb,02/2013,0
139,AZ-2013-3142223,2013-08-04,Leah Derham,Vienna,Austria,Central,Consumer,2013-12-04,Economy,Vienna,"Deflect-O Photo Frame, Durable",0.0,147.0,21.0,3,Furniture,Furnishings,4,Standard Shipping,2013,Aug,08/2013,6
140,AZ-2013-9717790,2013-06-05,Isabella Cleary,Vienna,Austria,Central,Home Office,2013-11-05,Economy,Vienna,"Logitech Keyboard, Programmable",0.0,148.0,15.0,2,Technology,Accessories,5,Standard Shipping,2013,Jun,06/2013,2
141,AZ-2013-2169586,2013-05-30,Brodie Hart,Vienna,Austria,Central,Home Office,2013-05-06,Economy,Vienna,"HP Wireless Fax, Color",0.0,1085.0,11.0,3,Technology,Copiers,6,Standard Shipping,2013,May,05/2013,3
142,AZ-2013-9453292,2013-05-06,Poppy McWilliams,Vienna,Austria,Central,Corporate,2013-11-06,Economy,Vienna,"Cuisinart Blender, White",0.0,261.0,99.0,4,Office Supplies,Appliances,6,Standard Shipping,2013,May,05/2013,0
143,AZ-2013-9453292,2013-05-06,Poppy McWilliams,Vienna,Austria,Central,Corporate,2013-11-06,Economy,Vienna,"Okidata Receipt Printer, Durable",0.0,615.0,25.0,5,Technology,Machines,6,Standard Shipping,2013,May,05/2013,0
144,AZ-2013-3352012,2013-06-17,Ethan Howarth,Vienna,Austria,Central,Consumer,2013-06-21,Economy,Vienna,"Deflect-O Frame, Durable",0.0,428.0,176.0,4,Furniture,Furnishings,4,Standard Shipping,2013,Jun,06/2013,0
145,AZ-2013-3352012,2013-06-17,Ethan Howarth,Vienna,Austria,Central,Consumer,2013-06-21,Economy,Vienna,"Boston Pens, Easy-Erase",0.0,29.0,10.0,2,Office Supplies,Art,4,Standard Shipping,2013,Jun,06/2013,0
146,AZ-2013-3352012,2013-06-17,Ethan Howarth,Vienna,Austria,Central,Consumer,2013-06-21,Economy,Vienna,"Ibico Binder, Durable",0.0,34.0,1.0,2,Office Supplies,Binders,4,Standard Shipping,2013,Jun,06/2013,0
147,AZ-2013-3352012,2013-06-17,Ethan Howarth,Vienna,Austria,Central,Consumer,2013-06-21,Economy,Vienna,"Eldon Trays, Blue",0.0,240.0,43.0,5,Office Supplies,Storage,4,Standard Shipping,2013,Jun,06/2013,0
148,AZ-2013-3352012,2013-06-17,Ethan Howarth,Vienna,Austria,Central,Consumer,2013-06-21,Economy,Vienna,"StarTech Phone, Wireless",0.0,298.0,24.0,4,Technology,Machines,4,Standard Shipping,2013,Jun,06/2013,0
149,AZ-2013-5932628,2013-06-28,Patrick Atkinson,Klagenfurt,Austria,Central,Home Office,2013-04-07,Economy,Carinthia,"Safco Corner Shelving, Traditional",0.0,448.0,81.0,3,Furniture,Bookcases,6,Standard Shipping,2013,Jun,06/2013,4
150,AZ-2013-5932628,2013-06-28,Patrick Atkinson,Klagenfurt,Austria,Central,Home Office,2013-04-07,Economy,Carinthia,"Advantus Light Bulb, Duo Pack",0.0,40.0,8.0,2,Furniture,Furnishings,6,Standard Shipping,2013,Jun,06/2013,4
151,AZ-2013-5932628,2013-06-28,Patrick Atkinson,Klagenfurt,Austria,Central,Home Office,2013-04-07,Economy,Carinthia,"Cuisinart Refrigerator, Silver",0.0,1987.0,338.0,4,Office Supplies,Appliances,6,Standard Shipping,2013,Jun,06/2013,4
152,AZ-2013-5932628,2013-06-28,Patrick Atkinson,Klagenfurt,Austria,Central,Home Office,2013-04-07,Economy,Carinthia,"Boston Canvas, Fluorescent",0.0,165.0,30.0,3,Office Supplies,Art,6,Standard Shipping,2013,Jun,06/2013,4
153,AZ-2013-5932628,2013-06-28,Patrick Atkinson,Klagenfurt,Austria,Central,Home Office,2013-04-07,Economy,Carinthia,"Avery 3-Hole Punch, Durable",0.0,59.0,21.0,2,Office Supplies,Binders,6,Standard Shipping,2013,Jun,06/2013,4
154,AZ-2013-5932628,2013-06-28,Patrick Atkinson,Klagenfurt,Austria,Central,Home Office,2013-04-07,Economy,Carinthia,"SanDisk Computer Printout Paper, Recycled",0.0,149.0,67.0,5,Office Supplies,Paper,6,Standard Shipping,2013,Jun,06/2013,4
155,AZ-2013-5932628,2013-06-28,Patrick Atkinson,Klagenfurt,Austria,Central,Home Office,2013-04-07,Economy,Carinthia,"Smead Box, Wire Frame",0.0,49.0,8.0,5,Office Supplies,Storage,6,Standard Shipping,2013,Jun,06/2013,4
156,AZ-2013-1483452,2013-03-07,Ethan Williams,Vienna,Austria,Central,Corporate,2013-05-07,Priority,Vienna,"Hoover Microwave, White",0.0,2147.0,580.0,7,Office Supplies,Appliances,2,Priority Shipping,2013,Mar,03/2013,3
157,AZ-2013-7001055,2013-11-07,Tahlia Coughlan,Vienna,Austria,Central,Corporate,2013-07-14,Economy Plus,Vienna,"Smead Lockers, Industrial",0.0,597.0,167.0,3,Office Supplies,Storage,3,Priority Shipping,2013,Nov,11/2013,3
158,AZ-2013-3298349,2013-08-22,Rhys Barnett,Vienna,Austria,Central,Consumer,2013-08-26,Economy,Vienna,"Cardinal Binder, Recycled",0.0,43.0,9.0,3,Office Supplies,Binders,4,Standard Shipping,2013,Aug,08/2013,3
159,AZ-2013-3298349,2013-08-22,Rhys Barnett,Vienna,Austria,Central,Consumer,2013-08-26,Economy,Vienna,"Wilson Jones 3-Hole Punch, Recycled",0.0,85.0,25.0,3,Office Supplies,Binders,4,Standard Shipping,2013,Aug,08/2013,3
160,AZ-2013-8981148,2013-09-14,Ashton Foley,Vienna,Austria,Central,Consumer,2013-09-19,Economy,Vienna,"Binney & Smith Canvas, Easy-Erase",0.0,258.0,44.0,5,Office Supplies,Art,5,Standard Shipping,2013,Sep,09/2013,5
161,AZ-2013-3097789,2013-09-21,Demi Power,Vienna,Austria,Central,Consumer,2013-09-27,Economy,Vienna,"Enermax Parchment Paper, Multicolor",0.0,67.0,20.0,4,Office Supplies,Paper,6,Standard Shipping,2013,Sep,09/2013,5
162,AZ-2013-3097789,2013-09-21,Demi Power,Vienna,Austria,Central,Consumer,2013-09-27,Economy,Vienna,"Nokia Headset, with Caller ID",0.0,366.0,44.0,5,Technology,Phones,6,Standard Shipping,2013,Sep,09/2013,5
163,AZ-2013-6657478,2013-04-10,Eden Gooseberry,Linz,Austria,Central,Corporate,2013-08-10,Economy,Upper Austria,"Bush 3-Shelf Cabinet, Mobile",0.0,438.0,66.0,3,Furniture,Bookcases,4,Standard Shipping,2013,Apr,04/2013,2
164,AZ-2013-1235765,2013-05-10,Kristal McCaslin,Vienna,Austria,Central,Corporate,2013-09-10,Economy,Vienna,"Enermax Keyboard, Erganomic",0.0,488.0,244.0,6,Technology,Accessories,4,Standard Shipping,2013,May,05/2013,4
165,AZ-2013-1245040,2013-10-23,Owen Faulkner,Vienna,Austria,Central,Home Office,2013-10-24,Priority,Vienna,"Boston Pencil Sharpener, Water Color",0.0,58.0,8.0,2,Office Supplies,Art,1,Next Day Shipping,2013,Oct,10/2013,2
166,AZ-2013-7322131,2013-06-11,Charlie Power,Vienna,Austria,Central,Home Office,2013-10-11,Economy,Vienna,"Wilson Jones Index Tab, Durable",0.0,16.0,0.0,2,Office Supplies,Binders,4,Standard Shipping,2013,Jun,06/2013,1
167,AZ-2013-7322131,2013-06-11,Charlie Power,Vienna,Austria,Central,Home Office,2013-10-11,Economy,Vienna,"Smead Folders, Blue",0.0,122.0,14.0,7,Office Supplies,Storage,4,Standard Shipping,2013,Jun,06/2013,1
168,AZ-2013-242926,2013-11-14,Isabelle Radcliffe,Linz,Austria,Central,Corporate,2013-11-17,Economy Plus,Upper Austria,"Enermax Cards & Envelopes, Premium",0.0,141.0,41.0,3,Office Supplies,Paper,3,Priority Shipping,2013,Nov,11/2013,3
169,AZ-2013-6551500,2013-11-27,Peter Daly,Graz,Austria,Central,Consumer,2013-11-29,Priority,Styria,"Ikea Classic Bookcase, Mobile",0.0,2900.0,928.0,7,Furniture,Bookcases,2,Priority Shipping,2013,Nov,11/2013,2
170,AZ-2013-7261942,2013-11-28,Nancy Seay,Vienna,Austria,Central,Consumer,2013-01-12,Economy Plus,Vienna,"HP Personal Copier, Laser",0.0,497.0,169.0,4,Technology,Copiers,3,Priority Shipping,2013,Nov,11/2013,3
171,AZ-2013-156529,2013-11-30,Angelina Beeton,Linz,Austria,Central,Consumer,2013-04-12,Economy,Upper Austria,"Acco Binding Machine, Clear",0.0,303.0,33.0,6,Office Supplies,Binders,4,Standard Shipping,2013,Nov,11/2013,5
172,AZ-2013-156529,2013-11-30,Angelina Beeton,Linz,Austria,Central,Consumer,2013-04-12,Economy,Upper Austria,"Tenex Lockers, Wire Frame",0.0,1829.0,567.0,9,Office Supplies,Storage,4,Standard Shipping,2013,Nov,11/2013,5
173,AZ-2013-156529,2013-11-30,Angelina Beeton,Linz,Austria,Central,Consumer,2013-04-12,Economy,Upper Austria,"Kleencut Trimmer, Easy Grip",0.0,215.0,52.0,5,Office Supplies,Supplies,4,Standard Shipping,2013,Nov,11/2013,5
174,AZ-2013-7453439,2013-04-12,Poppy Gunn,Vienna,Austria,Central,Consumer,2013-09-12,Economy,Vienna,"SAFCO Chairmat, Black",0.0,115.0,6.0,2,Furniture,Chairs,5,Standard Shipping,2013,Apr,04/2013,4
175,AZ-2013-7453439,2013-04-12,Poppy Gunn,Vienna,Austria,Central,Consumer,2013-09-12,Economy,Vienna,"BIC Sketch Pad, Blue",0.0,292.0,52.0,6,Office Supplies,Art,5,Standard Shipping,2013,Apr,04/2013,4
176,AZ-2013-7453439,2013-04-12,Poppy Gunn,Vienna,Austria,Central,Consumer,2013-09-12,Economy,Vienna,"Boston Sketch Pad, Blue",0.0,97.0,42.0,2,Office Supplies,Art,5,Standard Shipping,2013,Apr,04/2013,4
177,AZ-2013-7453439,2013-04-12,Poppy Gunn,Vienna,Austria,Central,Consumer,2013-09-12,Economy,Vienna,"Sanford Highlighters, Water Color",0.0,38.0,14.0,2,Office Supplies,Art,5,Standard Shipping,2013,Apr,04/2013,4
178,AZ-2013-7453439,2013-04-12,Poppy Gunn,Vienna,Austria,Central,Consumer,2013-09-12,Economy,Vienna,"Stockwell Rubber Bands, Assorted Sizes",0.0,41.0,20.0,3,Office Supplies,Fasteners,5,Standard Shipping,2013,Apr,04/2013,4
179,AZ-2013-7222036,2013-09-12,Donna Farr,Vienna,Austria,Central,Consumer,2013-12-16,Economy,Vienna,"SAFCO Chairmat, Black",0.0,115.0,6.0,2,Furniture,Chairs,7,Standard Shipping,2013,Sep,09/2013,3
180,AZ-2013-7222036,2013-09-12,Donna Farr,Vienna,Austria,Central,Consumer,2013-12-16,Economy,Vienna,"BIC Pens, Fluorescent",0.0,31.0,10.0,2,Office Supplies,Art,7,Standard Shipping,2013,Sep,09/2013,3
181,AZ-2013-7222036,2013-09-12,Donna Farr,Vienna,Austria,Central,Consumer,2013-12-16,Economy,Vienna,"Boston Pens, Water Color",0.0,17.0,2.0,1,Office Supplies,Art,7,Standard Shipping,2013,Sep,09/2013,3
182,AZ-2013-1150864,2013-11-12,Kristina Moore,Salzburg,Austria,Central,Corporate,2013-12-15,Economy,Salzburg,"Memorex Keyboard, Programmable",0.0,437.0,183.0,6,Technology,Accessories,4,Standard Shipping,2013,Nov,11/2013,1
183,AZ-2013-8948027,2013-12-13,Debbie Fisk,Vienna,Austria,Central,Corporate,2013-12-17,Economy,Vienna,"Sanford Pencil Sharpener, Water Color",0.0,157.0,41.0,6,Office Supplies,Art,4,Standard Shipping,2013,Dec,12/2013,4
184,AZ-2013-8948027,2013-12-13,Debbie Fisk,Vienna,Austria,Central,Corporate,2013-12-17,Economy,Vienna,"Konica Phone, Red",0.0,417.0,175.0,5,Technology,Machines,4,Standard Shipping,2013,Dec,12/2013,4
185,AZ-2014-6197467,2014-01-26,Tristan Glassey,Salzburg,Austria,Central,Consumer,2014-01-31,Economy,Salzburg,"Tenex Box, Industrial",0.0,119.0,56.0,7,Office Supplies,Storage,5,Standard Shipping,2014,Jan,01/2014,6
186,AZ-2014-1826212,2014-01-29,Katie Evenden,Wels,Austria,Central,Corporate,2014-03-02,Economy,Upper Austria,"Advantus Photo Frame, Duo Pack",0.0,212.0,81.0,4,Furniture,Furnishings,5,Standard Shipping,2014,Jan,01/2014,2
187,AZ-2014-1466658,2014-11-02,Rachel Morton,Vienna,Austria,Central,Corporate,2014-02-13,Priority,Vienna,"Fellowes File Cart, Blue",0.0,412.0,165.0,3,Office Supplies,Storage,2,Priority Shipping,2014,Nov,11/2014,6
188,AZ-2014-1466658,2014-11-02,Rachel Morton,Vienna,Austria,Central,Corporate,2014-02-13,Priority,Vienna,"Panasonic Card Printer, Wireless",0.0,174.0,24.0,1,Technology,Machines,2,Priority Shipping,2014,Nov,11/2014,6
189,AZ-2014-6634288,2014-02-26,Mason Adams,Salzburg,Austria,Central,Consumer,2014-03-03,Economy,Salzburg,"Eldon Shelving, Single Width",0.0,145.0,0.0,3,Office Supplies,Storage,5,Standard Shipping,2014,Feb,02/2014,2
190,AZ-2014-2432395,2014-04-03,Zona Meyer,Innsbruck,Austria,Central,Corporate,2014-08-03,Economy,Tyrol,"Hewlett Copy Machine, Color",0.0,1060.0,360.0,4,Technology,Copiers,4,Standard Shipping,2014,Apr,04/2014,3
191,AZ-2014-2432395,2014-04-03,Zona Meyer,Innsbruck,Austria,Central,Corporate,2014-08-03,Economy,Tyrol,"Motorola Speaker Phone, Cordless",0.0,265.0,13.0,2,Technology,Phones,4,Standard Shipping,2014,Apr,04/2014,3
192,AZ-2014-3980434,2014-03-19,John Basser,Graz,Austria,Central,Corporate,2014-03-23,Economy,Styria,"Advantus Clock, Durable",0.0,242.0,14.0,5,Furniture,Furnishings,4,Standard Shipping,2014,Mar,03/2014,2
193,AZ-2014-7256409,2014-03-04,Alexander Bond,Graz,Austria,Central,Corporate,2014-08-04,Economy,Styria,"Fellowes Trays, Wire Frame",0.0,113.0,28.0,2,Office Supplies,Storage,5,Standard Shipping,2014,Mar,03/2014,1
194,AZ-2014-1592554,2014-04-19,Anna Macdonald,Vienna,Austria,Central,Consumer,2014-04-22,Priority,Vienna,"Hon Bag Chairs, Red",0.0,316.0,104.0,7,Furniture,Chairs,3,Priority Shipping,2014,Apr,04/2014,5
195,AZ-2014-1592554,2014-04-19,Anna Macdonald,Vienna,Austria,Central,Consumer,2014-04-22,Priority,Vienna,"Acme Box Cutter, High Speed",0.0,113.0,54.0,3,Office Supplies,Supplies,3,Priority Shipping,2014,Apr,04/2014,5
196,AZ-2014-1592554,2014-04-19,Anna Macdonald,Vienna,Austria,Central,Consumer,2014-04-22,Priority,Vienna,"SanDisk Keyboard, USB",0.0,82.0,7.0,1,Technology,Accessories,3,Priority Shipping,2014,Apr,04/2014,5
197,AZ-2014-7453944,2014-04-26,David To,Vienna,Austria,Central,Home Office,2014-02-05,Economy,Vienna,"BIC Highlighters, Water Color",0.0,44.0,8.0,2,Office Supplies,Art,6,Standard Shipping,2014,Apr,04/2014,5
198,AZ-2014-6429468,2014-05-24,Terence Welch,Innsbruck,Austria,Central,Consumer,2014-05-30,Economy,Tyrol,"Ibico Binding Machine, Economy",0.0,206.0,18.0,4,Office Supplies,Binders,6,Standard Shipping,2014,May,05/2014,5
199,AZ-2014-6429468,2014-05-24,Terence Welch,Innsbruck,Austria,Central,Consumer,2014-05-30,Economy,Tyrol,"Canon Ink, Laser",0.0,736.0,346.0,5,Technology,Copiers,6,Standard Shipping,2014,May,05/2014,5
200,AZ-2014-6427379,2014-05-27,Aidan Hayward,Vienna,Austria,Central,Corporate,2014-02-06,Economy,Vienna,"Xerox Memo Slips, Recycled",0.0,54.0,8.0,4,Office Supplies,Paper,6,Standard Shipping,2014,May,05/2014,1
201,AZ-2014-8090092,2014-11-06,Aidan Rowe,Vienna,Austria,Central,Consumer,2014-11-06,Immediate,Vienna,"Hamilton Beach Blender, Black",0.0,352.0,18.0,5,Office Supplies,Appliances,0,Next Day Shipping,2014,Nov,11/2014,3
202,AZ-2014-8090092,2014-11-06,Aidan Rowe,Vienna,Austria,Central,Consumer,2014-11-06,Immediate,Vienna,"Smead Trays, Industrial",0.0,147.0,48.0,3,Office Supplies,Storage,0,Next Day Shipping,2014,Nov,11/2014,3
203,AZ-2014-7114093,2014-06-16,David Chadwick,Salzburg,Austria,Central,Corporate,2014-06-23,Economy,Salzburg,"Avery Shipping Labels, Adjustable",0.0,29.0,10.0,3,Office Supplies,Labels,7,Standard Shipping,2014,Jun,06/2014,0
204,AZ-2014-5010364,2014-06-18,Toby Conway,Vienna,Austria,Central,Consumer,2014-06-23,Economy,Vienna,"Sanford Markers, Easy-Erase",0.0,71.0,1.0,3,Office Supplies,Art,5,Standard Shipping,2014,Jun,06/2014,2
205,AZ-2014-1647261,2014-06-21,Hudson Ordell,Vienna,Austria,Central,Corporate,2014-06-23,Economy Plus,Vienna,"Kraft Manila Envelope, Recycled",0.0,76.0,14.0,3,Office Supplies,Envelopes,2,Priority Shipping,2014,Jun,06/2014,5
206,AZ-2014-1647261,2014-06-21,Hudson Ordell,Vienna,Austria,Central,Corporate,2014-06-23,Economy Plus,Vienna,"Stockwell Paper Clips, Bulk Pack",0.0,68.0,33.0,5,Office Supplies,Fasteners,2,Priority Shipping,2014,Jun,06/2014,5
207,AZ-2014-5554789,2014-06-24,Owen Faulkner,Vienna,Austria,Central,Home Office,2014-06-28,Economy,Vienna,"Hon Shipping Labels, 5000 Label Set",0.0,82.0,39.0,7,Office Supplies,Labels,4,Standard Shipping,2014,Jun,06/2014,1
208,AZ-2014-5554789,2014-06-24,Owen Faulkner,Vienna,Austria,Central,Home Office,2014-06-28,Economy,Vienna,"StarTech Phone, White",0.0,219.0,90.0,3,Technology,Machines,4,Standard Shipping,2014,Jun,06/2014,1
