Order ID,Order Date,Customer Name,City,Country,Country_Initial,Region,Segment,Ship Date,Ship Mode,State
AZ-2013-4327909,07/09/2013,Gilbert Montgomery,Frederiksberg,Denmark,DK,North,Consumer,12/09/2013,Economy Plus,Hovedstaden
AZ-2013-7542722,24/09/2013,Joseph Locke,Odense,Denmark,DK,North,Corporate,29/09/2013,Economy,South Denmark
BN-2013-9926490,02/11/2013,Rhonda Ford,Copenhagen,Denmark,DK,North,Consumer,06/11/2013,Economy Plus,Hovedstaden
AZ-2013-2652183,19/11/2013,David Arnold,Copenhagen,Denmark,DK,North,Consumer,23/11/2013,Economy,Hovedstaden
BN-2014-7598465,22/01/2014,Georgina Arnold,Copenhagen,Denmark,DK,North,Corporate,26/01/2014,Economy,Hovedstaden
AZ-2014-7615629,10/02/2014,Tyson Brookman,Kalundborg,Denmark,DK,North,Consumer,13/02/2014,Priority,Zealand
AZ-2014-4803875,04/03/2014,Hayden Perkins,Odense,Denmark,DK,North,Consumer,09/03/2014,Economy,South Denmark
BN-2014-7160254,10/05/2014,Eric Anderson,Copenhagen,Denmark,DK,North,Home Office,15/05/2014,Economy,Hovedstaden
AZ-2014-2661434,07/07/2014,Catharine Robbins,Sonderborg,Denmark,DK,North,Corporate,12/07/2014,Economy,South Denmark
AZ-2014-5167139,14/08/2014,Dylan O'Halloran,Odense,Denmark,DK,North,Home Office,18/08/2014,Economy,South Denmark
AZ-2014-8531575,18/08/2014,Nicole Johns,Copenhagen,Denmark,DK,North,Consumer,24/08/2014,Economy,Hovedstaden
AZ-2014-797220,23/10/2014,Katherine Grant,Esbjerg,Denmark,DK,North,Consumer,28/10/2014,Economy,South Denmark
BN-2014-504974,13/11/2014,Britney Basaldua,Copenhagen,Denmark,DK,North,Corporate,15/11/2014,Economy Plus,Hovedstaden
AZ-2014-7388956,25/11/2014,Edward Dolling,Odense,Denmark,DK,North,Consumer,30/11/2014,Economy,South Denmark
AZ-2014-1328396,25/12/2014,Isaac David,Copenhagen,Denmark,DK,North,Corporate,27/12/2014,Priority,Hovedstaden
AZ-2011-4612792,12/03/2011,Shannon Howe,Helsinki,Finland,FI,North,Consumer,19/03/2011,Economy,Uusimaa
AZ-2011-7849219,20/07/2011,Abby Mei,Vantaa,Finland,FI,North,Corporate,20/07/2011,Immediate,Uusimaa
AZ-2011-6296214,27/08/2011,Michael Halcomb,Helsinki,Finland,FI,North,Corporate,03/09/2011,Economy,Uusimaa
AZ-2011-9162974,21/10/2011,Edward Martinez,Helsinki,Finland,FI,North,Corporate,27/10/2011,Economy,Uusimaa
AZ-2011-5353512,15/11/2011,Leon Barnes,Helsinki,Finland,FI,North,Consumer,20/11/2011,Economy,Uusimaa
AZ-2011-6123217,15/12/2011,Lilly Akhtar,Turku,Finland,FI,North,Home Office,19/12/2011,Economy,Finland Proper
AZ-2012-3931920,09/03/2012,Dominic Jordan,Turku,Finland,FI,North,Consumer,16/03/2012,Economy,Finland Proper
AZ-2012-2130534,17/03/2012,Rita McCann,Espoo,Finland,FI,North,Consumer,22/03/2012,Economy Plus,Uusimaa
AZ-2012-3206190,24/04/2012,Jade Hawkins,Kotka,Finland,FI,North,Consumer,28/04/2012,Economy,Kymenlaakso
AZ-2012-5310150,18/05/2012,Sienna Williamson,Espoo,Finland,FI,North,Corporate,22/05/2012,Economy Plus,Uusimaa
AZ-2012-4689385,21/05/2012,Scarlett Pollard,Espoo,Finland,FI,North,Corporate,25/05/2012,Economy,Uusimaa
AZ-2012-8940474,29/06/2012,Sienna Williamson,Espoo,Finland,FI,North,Corporate,03/07/2012,Economy,Uusimaa
AZ-2012-8565263,13/07/2012,Juan Smith,Espoo,Finland,FI,North,Consumer,16/07/2012,Economy Plus,Uusimaa
AZ-2012-6417191,14/08/2012,Ben Summerville,Helsinki,Finland,FI,North,Consumer,19/08/2012,Economy,Uusimaa
AZ-2012-7523947,16/08/2012,Dominic Elliott,Turku,Finland,FI,North,Consumer,21/08/2012,Economy,Finland Proper
AZ-2012-7064171,30/08/2012,Jammie Gibbs,Espoo,Finland,FI,North,Consumer,04/09/2012,Economy Plus,Uusimaa
AZ-2012-9799805,20/09/2012,Florence Wark,Vantaa,Finland,FI,North,Consumer,25/09/2012,Economy Plus,Uusimaa
AZ-2012-6827318,13/11/2012,Lilly Le Grand,Espoo,Finland,FI,North,Home Office,16/11/2012,Priority,Uusimaa
AZ-2012-7407421,14/11/2012,Melissa Bean,Turku,Finland,FI,North,Home Office,19/11/2012,Economy Plus,Finland Proper
AZ-2012-1291108,29/11/2012,Marcus Leon,Espoo,Finland,FI,North,Corporate,04/12/2012,Economy,Uusimaa
AZ-2012-2904256,29/11/2012,Ralph Holmes,Helsinki,Finland,FI,North,Consumer,03/12/2012,Economy,Uusimaa
AZ-2013-8255562,13/02/2013,Sam Rees,Helsinki,Finland,FI,North,Home Office,13/02/2013,Immediate,Uusimaa
AZ-2013-5608850,05/03/2013,Edward Dolling,Helsinki,Finland,FI,North,Consumer,08/03/2013,Priority,Uusimaa
AZ-2013-9280620,16/04/2013,Matthew Barker,Turku,Finland,FI,North,Consumer,18/04/2013,Economy Plus,Finland Proper
AZ-2013-9842904,24/04/2013,Ricky Cullen,Helsinki,Finland,FI,North,Consumer,28/04/2013,Economy,Uusimaa
AZ-2013-183270,25/06/2013,Chloe O'Dea,Helsinki,Finland,FI,North,Consumer,25/06/2013,Immediate,Uusimaa
AZ-2013-7409274,18/07/2013,Oscar Noble,Helsinki,Finland,FI,North,Consumer,23/07/2013,Economy,Uusimaa
AZ-2013-8620974,06/08/2013,Stacy Cummings,Helsinki,Finland,FI,North,Consumer,10/08/2013,Economy,Uusimaa
AZ-2013-7922182,09/09/2013,Jade Daniels,Helsinki,Finland,FI,North,Corporate,13/09/2013,Economy,Uusimaa
AZ-2013-6552361,01/11/2013,Jamie Le Grand,Espoo,Finland,FI,North,Home Office,06/11/2013,Economy,Uusimaa
AZ-2014-4789346,03/06/2014,Rory Martindale,Turku,Finland,FI,North,Consumer,09/06/2014,Economy,Finland Proper
AZ-2014-6597356,04/06/2014,Alexandra Whitehouse,Helsinki,Finland,FI,North,Consumer,04/06/2014,Immediate,Uusimaa
AZ-2014-5532037,18/09/2014,Nathan Niland,Helsinki,Finland,FI,North,Consumer,21/09/2014,Priority,Uusimaa
AZ-2014-4651248,24/10/2014,Amanda Hutcherson,Kotka,Finland,FI,North,Corporate,24/10/2014,Immediate,Kymenlaakso
AZ-2011-6674300,04/01/2011,Devin Huddleston,Valence,France,FR,Central,Consumer,08/01/2011,Economy,Auvergne-Rhône-Alpes
AZ-2011-617423,05/01/2011,Daniel Burke,Echirolles,France,FR,Central,Home Office,07/01/2011,Priority,Auvergne-Rhône-Alpes
AZ-2011-2918397,07/01/2011,Fredrick Beveridge,La Seyne-sur-Mer,France,FR,Central,Corporate,08/01/2011,Priority,Provence-Alpes-Côte d'Azur
BN-2011-3248724,08/01/2011,Archer Hort,Toulouse,France,FR,Central,Consumer,14/01/2011,Economy,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-2002251,20/01/2011,Nathan Iqbal,Villiers-sur-Marne,France,FR,Central,Consumer,25/01/2011,Economy,Ile-de-France
AZ-2011-5010109,25/01/2011,Walter Coley,Maisons-Alfort,France,FR,Central,Consumer,30/01/2011,Economy,Ile-de-France
BN-2011-486854,28/01/2011,Gracie Hicks,Draguignan,France,FR,Central,Consumer,03/02/2011,Economy,Provence-Alpes-Côte d'Azur
BN-2011-2468159,02/02/2011,Brandon Preston,Reims,France,FR,Central,Consumer,06/02/2011,Economy,Alsace-Champagne-Ardenne-Lorraine
AZ-2011-6835828,04/02/2011,Summer Hayward,Nice,France,FR,Central,Consumer,08/02/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-2397035,07/02/2011,Millie Newman,Boulogne-sur-Mer,France,FR,Central,Consumer,11/02/2011,Economy,Nord-Pas-de-Calais-Picardie
AZ-2011-9421435,07/02/2011,Larry Klaus,La Crau,France,FR,Central,Corporate,12/02/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-819110,10/02/2011,Charlotte Taylor,Marseille,France,FR,Central,Consumer,14/02/2011,Economy,Provence-Alpes-Côte d'Azur
BN-2011-307477,16/02/2011,Maya O'Sullivan,Muret,France,FR,Central,Corporate,19/02/2011,Economy Plus,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-8122214,18/02/2011,Ronald Everson,Beaune,France,FR,Central,Corporate,24/02/2011,Economy,Bourgogne-Franche-Comté
AZ-2011-9155070,18/02/2011,Julian Mack,Paris,France,FR,Central,Consumer,23/02/2011,Economy,Ile-de-France
AZ-2011-6186921,22/02/2011,Katherine Grant,Paris,France,FR,Central,Consumer,24/02/2011,Economy Plus,Ile-de-France
AZ-2011-4069925,01/03/2011,Oscar Clayton,Colmar,France,FR,Central,Consumer,08/03/2011,Economy,Alsace-Champagne-Ardenne-Lorraine
AZ-2011-5822789,07/03/2011,Niamh Mann,Paris,France,FR,Central,Consumer,08/03/2011,Priority,Ile-de-France
AZ-2011-3714764,11/03/2011,Ashton Charles,Pessac,France,FR,Central,Consumer,15/03/2011,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-5265250,14/03/2011,Donna Nash,Tourcoing,France,FR,Central,Corporate,19/03/2011,Economy Plus,Nord-Pas-de-Calais-Picardie
AZ-2011-1584987,18/03/2011,Charlie Brooks,Marseille,France,FR,Central,Consumer,22/03/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-4707711,18/03/2011,Sam Wood,Noisy-le-Sec,France,FR,Central,Home Office,20/03/2011,Priority,Ile-de-France
AZ-2011-8308381,24/03/2011,Lily Tyler,Carcassonne,France,FR,Central,Home Office,27/03/2011,Priority,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-5185285,26/03/2011,Samuel Thomas,Castres,France,FR,Central,Consumer,28/03/2011,Priority,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-7089649,04/04/2011,Daryl Claypool,Le Havre,France,FR,Central,Corporate,09/04/2011,Economy,Normandy
AZ-2011-7659767,04/04/2011,Alexandra Macdonald,Saint-Priest,France,FR,Central,Corporate,06/04/2011,Priority,Auvergne-Rhône-Alpes
AZ-2011-3089735,05/04/2011,Alexandra Macdonald,La Seyne-sur-Mer,France,FR,Central,Corporate,09/04/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-3293357,06/04/2011,Skye McCaffrey,Lattes,France,FR,Central,Consumer,12/04/2011,Economy,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-7072417,07/04/2011,Evie Rees,Le Blanc-Mesnil,France,FR,Central,Consumer,13/04/2011,Economy,Ile-de-France
AZ-2011-107716,11/04/2011,Corey Norton,Marseille,France,FR,Central,Consumer,16/04/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-231889,15/04/2011,Molly Palmer,Montigny-le-Bretonneux,France,FR,Central,Corporate,17/04/2011,Economy Plus,Ile-de-France
BN-2011-1677989,18/04/2011,Alexander Bennett,Fontainebleau,France,FR,Central,Corporate,25/04/2011,Economy,Ile-de-France
AZ-2011-332801,19/04/2011,Koby Tompson,Riom,France,FR,Central,Consumer,25/04/2011,Economy,Auvergne-Rhône-Alpes
AZ-2011-4613853,19/04/2011,Mackenzie Whitford,Limoges,France,FR,Central,Consumer,24/04/2011,Economy Plus,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-643323,22/04/2011,Luca Varley,Sannois,France,FR,Central,Corporate,26/04/2011,Economy,Ile-de-France
BN-2011-7884993,26/04/2011,Gracie Powell,Paris,France,FR,Central,Consumer,27/04/2011,Immediate,Ile-de-France
AZ-2011-8844789,27/04/2011,Lori Miller,Le Petit-Quevilly,France,FR,Central,Consumer,03/05/2011,Economy,Normandy
BN-2011-5672017,27/04/2011,Louie Knight,Chaumont,France,FR,Central,Consumer,03/05/2011,Economy,Alsace-Champagne-Ardenne-Lorraine
AZ-2011-4159708,28/04/2011,Jodie Garner,Vernon,France,FR,Central,Consumer,04/05/2011,Economy,Normandy
AZ-2011-3114201,29/04/2011,Mohammed Fox,Cholet,France,FR,Central,Consumer,03/05/2011,Economy,Pays de la Loire
AZ-2011-7804688,29/04/2011,Jacob Roemer,Nogent-sur-Oise,France,FR,Central,Corporate,03/05/2011,Economy,Nord-Pas-de-Calais-Picardie
AZ-2011-7732593,02/05/2011,Eileen Walker,Pontoise,France,FR,Central,Consumer,06/05/2011,Economy,Ile-de-France
AZ-2011-2112563,10/05/2011,Francesca Bowen,Champigny-sur-Marne,France,FR,Central,Consumer,15/05/2011,Economy,Ile-de-France
BN-2011-7737747,12/05/2011,Patrick Townson,Bordeaux,France,FR,Central,Home Office,14/05/2011,Priority,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-7005483,13/05/2011,Robert James,Vincennes,France,FR,Central,Home Office,17/05/2011,Economy,Ile-de-France
AZ-2011-2189408,15/05/2011,Edward Hodges,Neuilly-sur-Marne,France,FR,Central,Consumer,19/05/2011,Economy Plus,Ile-de-France
AZ-2011-1366554,18/05/2011,Rebecca Chamberlain,Argenteuil,France,FR,Central,Home Office,18/05/2011,Immediate,Ile-de-France
AZ-2011-6212291,19/05/2011,Henry Chandler,Rennes,France,FR,Central,Home Office,21/05/2011,Economy Plus,Brittany
AZ-2011-8742773,26/05/2011,Alana Zahel,Lisieux,France,FR,Central,Consumer,28/05/2011,Priority,Normandy
BN-2011-6162681,30/05/2011,Angus Ibsch,Talence,France,FR,Central,Consumer,02/06/2011,Priority,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-1655349,01/06/2011,Lorri Stratton,Deuil-la-Barre,France,FR,Central,Consumer,06/06/2011,Economy,Ile-de-France
AZ-2011-2820672,01/06/2011,Rachel Tyler,Lyon,France,FR,Central,Corporate,05/06/2011,Economy,Auvergne-Rhône-Alpes
BN-2011-4249147,03/06/2011,Ada Dalton,Strasbourg,France,FR,Central,Corporate,08/06/2011,Economy,Alsace-Champagne-Ardenne-Lorraine
AZ-2011-2948812,06/06/2011,Eva Butler,Oyonnax,France,FR,Central,Corporate,09/06/2011,Priority,Auvergne-Rhône-Alpes
AZ-2011-8223268,06/06/2011,Harry Ahmed,Marseille,France,FR,Central,Consumer,09/06/2011,Priority,Provence-Alpes-Côte d'Azur
AZ-2011-7200468,07/06/2011,Molly Bidmead,Paris,France,FR,Central,Home Office,11/06/2011,Economy,Ile-de-France
AZ-2011-981373,07/06/2011,Samuel Hardey,Drancy,France,FR,Central,Home Office,11/06/2011,Economy,Ile-de-France
AZ-2011-3308302,07/06/2011,Carrie Boots,Evreux,France,FR,Central,Corporate,09/06/2011,Economy Plus,Normandy
BN-2011-2203231,09/06/2011,Katie Thom,Toulouse,France,FR,Central,Corporate,12/06/2011,Economy Plus,Languedoc-Roussillon-Midi-Pyrénées
BN-2011-8607391,09/06/2011,William Reichert,Hautmont,France,FR,Central,Consumer,10/06/2011,Priority,Nord-Pas-de-Calais-Picardie
BN-2011-1694636,10/06/2011,Jayden Ali,Lille,France,FR,Central,Consumer,13/06/2011,Priority,Nord-Pas-de-Calais-Picardie
AZ-2011-9350558,13/06/2011,Hubert Lindahl,Thonon-les-Bains,France,FR,Central,Corporate,18/06/2011,Economy,Auvergne-Rhône-Alpes
AZ-2011-555801,13/06/2011,Angus Gether,Vitry-sur-Seine,France,FR,Central,Consumer,18/06/2011,Economy Plus,Ile-de-France
BN-2011-7723992,15/06/2011,Sofia de Castella,Paris,France,FR,Central,Consumer,21/06/2011,Economy,Ile-de-France
AZ-2011-8734686,17/06/2011,Michael Watkins,Talence,France,FR,Central,Home Office,22/06/2011,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-6819869,17/06/2011,Josh Wilkinson,Lormont,France,FR,Central,Corporate,19/06/2011,Priority,Aquitaine-Limousin-Poitou-Charentes
BN-2011-2650591,17/06/2011,Lucas Wood,Maisons-Alfort,France,FR,Central,Corporate,24/06/2011,Economy,Ile-de-France
BN-2011-2779245,20/06/2011,Stella Hellyer,Perpignan,France,FR,Central,Consumer,24/06/2011,Economy,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-9194903,24/06/2011,Ralph Holmes,La Seyne-sur-Mer,France,FR,Central,Consumer,28/06/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-2884922,27/06/2011,Courtney Hancock,Roanne,France,FR,Central,Consumer,02/07/2011,Economy,Auvergne-Rhône-Alpes
AZ-2011-3901505,27/06/2011,Kayla Tearle,Mont-de-Marsan,France,FR,Central,Corporate,02/07/2011,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-3921026,27/06/2011,Jordan Peacock,Saint-Laurent-du-Var,France,FR,Central,Corporate,02/07/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-5082038,28/06/2011,Lane Taylor,Anglet,France,FR,Central,Corporate,01/07/2011,Priority,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-2389500,29/06/2011,Jack Brier,Paris,France,FR,Central,Consumer,03/07/2011,Economy,Ile-de-France
AZ-2011-8945919,06/07/2011,Daryl Claypool,Bressuire,France,FR,Central,Corporate,13/07/2011,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-6053355,08/07/2011,Hollie Morris,Les Lilas,France,FR,Central,Corporate,12/07/2011,Economy Plus,Ile-de-France
AZ-2011-6011646,09/07/2011,Nancy Fike,Vincennes,France,FR,Central,Consumer,13/07/2011,Economy,Ile-de-France
AZ-2011-4743912,18/07/2011,Cerys Edwards,Landerneau,France,FR,Central,Consumer,24/07/2011,Economy,Brittany
AZ-2011-3976238,27/07/2011,Ashton Foley,Bressuire,France,FR,Central,Consumer,31/07/2011,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-1603295,28/07/2011,Joel Peters,La Madeleine,France,FR,Central,Home Office,04/08/2011,Economy,Nord-Pas-de-Calais-Picardie
AZ-2011-1680940,01/08/2011,Leslie Wilson,Champigny-sur-Marne,France,FR,Central,Consumer,08/08/2011,Economy,Ile-de-France
AZ-2011-882043,02/08/2011,Leroy Samson,Cestas,France,FR,Central,Home Office,06/08/2011,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-65889,03/08/2011,Hollie Morris,Limoges,France,FR,Central,Corporate,07/08/2011,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-1536006,03/08/2011,Norma McCowan,Biarritz,France,FR,Central,Consumer,08/08/2011,Economy,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-8761469,04/08/2011,Erick Tanner,Aix-en-Provence,France,FR,Central,Corporate,06/08/2011,Economy Plus,Provence-Alpes-Côte d'Azur
AZ-2011-4764378,06/08/2011,Lauren Knight,Belfort,France,FR,Central,Consumer,10/08/2011,Economy,Bourgogne-Franche-Comté
AZ-2011-3117259,08/08/2011,Kiera Chandler,Fontenay-aux-Roses,France,FR,Central,Consumer,12/08/2011,Economy Plus,Ile-de-France
AZ-2011-6535299,08/08/2011,Leo Bannister,Courbevoie,France,FR,Central,Home Office,14/08/2011,Economy,Ile-de-France
AZ-2011-7868957,09/08/2011,Laura Akhtar,Ajaccio,France,FR,Central,Consumer,12/08/2011,Priority,Corsica
AZ-2011-3223139,09/08/2011,Anna Moreton,Paris,France,FR,Central,Corporate,10/08/2011,Priority,Ile-de-France
AZ-2011-5482172,09/08/2011,Tina Brantley,Vallauris,France,FR,Central,Home Office,13/08/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-5965584,18/08/2011,Rose Heap,Cergy,France,FR,Central,Consumer,23/08/2011,Economy,Ile-de-France
AZ-2011-145488,21/08/2011,Georgina Garner,Noisy-le-Grand,France,FR,Central,Consumer,21/08/2011,Immediate,Ile-de-France
AZ-2011-8007862,23/08/2011,Millie Arnold,Lille,France,FR,Central,Consumer,27/08/2011,Economy,Nord-Pas-de-Calais-Picardie
AZ-2011-5471262,23/08/2011,Toby Williamson,Saint-Avold,France,FR,Central,Home Office,28/08/2011,Economy Plus,Alsace-Champagne-Ardenne-Lorraine
AZ-2011-7181024,24/08/2011,Ethan Howarth,Montpellier,France,FR,Central,Consumer,29/08/2011,Economy,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-5040391,25/08/2011,Angelina Hurst,Menton,France,FR,Central,Consumer,29/08/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-2223205,25/08/2011,Madison Rowley,Vertou,France,FR,Central,Consumer,25/08/2011,Immediate,Pays de la Loire
AZ-2011-7404693,26/08/2011,Robert Quick,Roubaix,France,FR,Central,Consumer,30/08/2011,Economy Plus,Nord-Pas-de-Calais-Picardie
AZ-2011-8709949,26/08/2011,Hudson Ordell,Taverny,France,FR,Central,Corporate,27/08/2011,Immediate,Ile-de-France
BN-2011-8431343,30/08/2011,Terence Welch,Vallauris,France,FR,Central,Consumer,05/09/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-2787690,02/09/2011,Stacy Cummings,Wattrelos,France,FR,Central,Consumer,06/09/2011,Economy,Nord-Pas-de-Calais-Picardie
AZ-2011-734782,05/09/2011,Lauren Knight,Orsay,France,FR,Central,Consumer,11/09/2011,Economy,Ile-de-France
AZ-2011-897579,06/09/2011,Ruby Nicholls,Dreux,France,FR,Central,Corporate,10/09/2011,Economy,Centre-Val de Loire
AZ-2011-1445249,08/09/2011,Lincoln Want,Bordeaux,France,FR,Central,Consumer,08/09/2011,Immediate,Aquitaine-Limousin-Poitou-Charentes
AZ-2011-8408139,08/09/2011,Ashton Foley,Neuilly-sur-Seine,France,FR,Central,Consumer,14/09/2011,Economy,Ile-de-France
AZ-2011-257509,14/09/2011,Jason Martinez,Strasbourg,France,FR,Central,Corporate,21/09/2011,Economy,Alsace-Champagne-Ardenne-Lorraine
BN-2011-2762940,14/09/2011,Mia Pugh,Aulnay-sous-Bois,France,FR,Central,Consumer,18/09/2011,Economy,Ile-de-France
AZ-2011-176674,19/09/2011,Abby Colebe,Poissy,France,FR,Central,Consumer,21/09/2011,Priority,Ile-de-France
AZ-2011-3004709,19/09/2011,Ethan Barrett,Perpignan,France,FR,Central,Consumer,23/09/2011,Economy,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-2202582,20/09/2011,Noah Hart,Drancy,France,FR,Central,Consumer,23/09/2011,Economy Plus,Ile-de-France
BN-2011-3102464,21/09/2011,Lily Tyler,La Baule-Escoublac,France,FR,Central,Home Office,23/09/2011,Economy Plus,Pays de la Loire
AZ-2011-666847,22/09/2011,Paul Cleary,Paris,France,FR,Central,Corporate,26/09/2011,Economy,Ile-de-France
AZ-2011-1776203,23/09/2011,Lily Dallachy,Verdun,France,FR,Central,Corporate,25/09/2011,Economy Plus,Alsace-Champagne-Ardenne-Lorraine
AZ-2011-8385833,26/09/2011,Joseph Wright,Beauvais,France,FR,Central,Home Office,30/09/2011,Economy,Nord-Pas-de-Calais-Picardie
BN-2011-9556882,26/09/2011,Isabelle Radcliffe,Arras,France,FR,Central,Corporate,02/10/2011,Economy,Nord-Pas-de-Calais-Picardie
AZ-2011-3149617,27/09/2011,David Harney,Saint-Malo,France,FR,Central,Corporate,29/09/2011,Priority,Brittany
BN-2011-2579878,27/09/2011,Jason Martinez,Dijon,France,FR,Central,Corporate,03/10/2011,Economy,Bourgogne-Franche-Comté
AZ-2011-3982438,28/09/2011,Spencer Calvert,Quimper,France,FR,Central,Corporate,02/10/2011,Economy,Brittany
AZ-2011-3858939,29/09/2011,Julian Mack,Courbevoie,France,FR,Central,Consumer,05/10/2011,Economy,Ile-de-France
AZ-2011-7921819,30/09/2011,Archer Hort,Toulouse,France,FR,Central,Consumer,04/10/2011,Economy,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-2730322,04/10/2011,Mark Washington,Montreuil,France,FR,Central,Home Office,11/10/2011,Economy,Ile-de-France
AZ-2011-9710351,11/10/2011,Demi Power,Frontignan,France,FR,Central,Consumer,11/10/2011,Immediate,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-2320734,20/10/2011,Charlie Wells,Saint-Ouen,France,FR,Central,Home Office,25/10/2011,Economy,Ile-de-France
AZ-2011-8519360,22/10/2011,Taj Knetes,Alfortville,France,FR,Central,Consumer,26/10/2011,Economy,Ile-de-France
AZ-2011-3586083,24/10/2011,Elijah Ruatoka,Marseille,France,FR,Central,Home Office,28/10/2011,Economy Plus,Provence-Alpes-Côte d'Azur
AZ-2011-9917214,25/10/2011,Millie Newman,Clermont-Ferrand,France,FR,Central,Consumer,29/10/2011,Economy Plus,Auvergne-Rhône-Alpes
BN-2011-1885034,25/10/2011,Bethany Hunt,Reims,France,FR,Central,Corporate,27/10/2011,Economy Plus,Alsace-Champagne-Ardenne-Lorraine
AZ-2011-504913,26/10/2011,Tyson Jonathan,Digne-les-Bains,France,FR,Central,Consumer,31/10/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-9632713,01/11/2011,Isabelle Vaughan,Castres,France,FR,Central,Consumer,06/11/2011,Economy,Languedoc-Roussillon-Midi-Pyrénées
AZ-2011-8898585,03/11/2011,Isabelle Vaughan,Lyon,France,FR,Central,Consumer,07/11/2011,Economy Plus,Auvergne-Rhône-Alpes
AZ-2011-9028844,03/11/2011,Leah Marsh,Allauch,France,FR,Central,Corporate,07/11/2011,Economy,Provence-Alpes-Côte d'Azur
AZ-2011-3004753,03/11/2011,Ruby Blomfield,Montreuil,France,FR,Central,Consumer,07/11/2011,Economy,Ile-de-France
AZ-2011-9431896,05/11/2011,Ashton Charles,Nice,France,FR,Central,Consumer,09/11/2011,Economy Plus,Provence-Alpes-Côte d'Azur
BN-2011-1486107,06/11/2011,Annabelle Heydon,Laval,France,FR,Central,Home Office,08/11/2011,Priority,Pays de la Loire
AZ-2011-6783792,08/11/2011,Tyson Brookman,Paris,France,FR,Central,Consumer,10/11/2011,Priority,Ile-de-France
AZ-2011-5476846,08/11/2011,Ethan Barrett,Longjumeau,France,FR,Central,Consumer,11/11/2011,Economy Plus,Ile-de-France
AZ-2011-6019271,09/11/2011,Brooke Horton,Paris,France,FR,Central,Consumer,12/11/2011,Economy Plus,Ile-de-France
